parents,has_nurs,form,children,housing,finance
usual,improper,complete,more,critical,convenient
usual,improper,complete,more,critical,convenient
usual,improper,complete,more,critical,inconv
usual,improper,complete,more,critical,inconv
usual,improper,complete,more,critical,inconv
usual,improper,complete,more,critical,inconv
usual,improper,complete,more,critical,inconv
usual,improper,complete,more,critical,inconv
usual,improper,complete,more,critical,inconv
usual,improper,complete,more,critical,inconv
usual,improper,complete,more,critical,inconv
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,convenient
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,convenient,inconv
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,convenient
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,less_conv,inconv
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,convenient
usual,improper,completed,1,critical,inconv
usual,improper,completed,1,critical,inconv
usual,improper,completed,1,critical,inconv
usual,improper,completed,1,critical,inconv
usual,improper,completed,1,critical,inconv
usual,improper,completed,1,critical,inconv
usual,improper,completed,1,critical,inconv
usual,improper,completed,1,critical,inconv
usual,improper,completed,1,critical,inconv
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,convenient
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,convenient,inconv
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,convenient
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,less_conv,inconv
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,convenient
usual,improper,completed,2,critical,inconv
usual,improper,completed,2,critical,inconv
usual,improper,completed,2,critical,inconv
usual,improper,completed,2,critical,inconv
usual,improper,completed,2,critical,inconv
usual,improper,completed,2,critical,inconv
usual,improper,completed,2,critical,inconv
usual,improper,completed,2,critical,inconv
usual,improper,completed,2,critical,inconv
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,convenient
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,convenient,inconv
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,convenient
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,less_conv,inconv
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,convenient
usual,improper,completed,3,critical,inconv
usual,improper,completed,3,critical,inconv
usual,improper,completed,3,critical,inconv
usual,improper,completed,3,critical,inconv
usual,improper,completed,3,critical,inconv
usual,improper,completed,3,critical,inconv
usual,improper,completed,3,critical,inconv
usual,improper,completed,3,critical,inconv
usual,improper,completed,3,critical,inconv
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,convenient
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,convenient,inconv
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,convenient
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,less_conv,inconv
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,convenient
usual,improper,completed,more,critical,inconv
usual,improper,completed,more,critical,inconv
usual,improper,completed,more,critical,inconv
usual,improper,completed,more,critical,inconv
usual,improper,completed,more,critical,inconv
usual,improper,completed,more,critical,inconv
usual,improper,completed,more,critical,inconv
usual,improper,completed,more,critical,inconv
usual,improper,completed,more,critical,inconv
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,convenient
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,convenient,inconv
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,convenient
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,less_conv,inconv
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,convenient
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,1,critical,inconv
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,convenient
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,convenient,inconv
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,convenient
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,less_conv,inconv
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,convenient
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,2,critical,inconv
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,convenient
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,convenient,inconv
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,convenient
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,less_conv,inconv
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,convenient
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,3,critical,inconv
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,convenient
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,convenient,inconv
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,convenient
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,less_conv,inconv
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,convenient
usual,improper,incomplete,more,critical,inconv
usual,improper,incomplete,more,critical,inconv
usual,improper,incomplete,more,critical,inconv
usual,improper,incomplete,more,critical,inconv
usual,improper,incomplete,more,critical,inconv
usual,improper,incomplete,more,critical,inconv
usual,improper,incomplete,more,critical,inconv
usual,improper,incomplete,more,critical,inconv
usual,improper,incomplete,more,critical,inconv
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,convenient
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,convenient,inconv
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,convenient
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,less_conv,inconv
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,convenient
usual,improper,foster,1,critical,inconv
usual,improper,foster,1,critical,inconv
usual,improper,foster,1,critical,inconv
usual,improper,foster,1,critical,inconv
usual,improper,foster,1,critical,inconv
usual,improper,foster,1,critical,inconv
usual,improper,foster,1,critical,inconv
usual,improper,foster,1,critical,inconv
usual,improper,foster,1,critical,inconv
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,convenient
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,convenient,inconv
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,convenient
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,less_conv,inconv
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,convenient
usual,improper,foster,2,critical,inconv
usual,improper,foster,2,critical,inconv
usual,improper,foster,2,critical,inconv
usual,improper,foster,2,critical,inconv
usual,improper,foster,2,critical,inconv
usual,improper,foster,2,critical,inconv
usual,improper,foster,2,critical,inconv
usual,improper,foster,2,critical,inconv
usual,improper,foster,2,critical,inconv
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,convenient
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,convenient,inconv
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,convenient
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,less_conv,inconv
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,convenient
usual,improper,foster,3,critical,inconv
usual,improper,foster,3,critical,inconv
usual,improper,foster,3,critical,inconv
usual,improper,foster,3,critical,inconv
usual,improper,foster,3,critical,inconv
usual,improper,foster,3,critical,inconv
usual,improper,foster,3,critical,inconv
usual,improper,foster,3,critical,inconv
usual,improper,foster,3,critical,inconv
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,convenient
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,convenient,inconv
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,convenient
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,less_conv,inconv
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,convenient
usual,improper,foster,more,critical,inconv
usual,improper,foster,more,critical,inconv
usual,improper,foster,more,critical,inconv
usual,improper,foster,more,critical,inconv
usual,improper,foster,more,critical,inconv
usual,improper,foster,more,critical,inconv
usual,improper,foster,more,critical,inconv
usual,improper,foster,more,critical,inconv
usual,improper,foster,more,critical,inconv
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,convenient
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,convenient,inconv
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,convenient
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,less_conv,inconv
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,convenient
usual,critical,complete,1,critical,inconv
usual,critical,complete,1,critical,inconv
usual,critical,complete,1,critical,inconv
usual,critical,complete,1,critical,inconv
usual,critical,complete,1,critical,inconv
usual,critical,complete,1,critical,inconv
usual,critical,complete,1,critical,inconv
usual,critical,complete,1,critical,inconv
usual,critical,complete,1,critical,inconv
