parents,has_nurs,form,children
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,3
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,incomplete,more
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,1
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,2
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,3
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,improper,foster,more
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,1
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,2
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,3
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,complete,more
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,1
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,2
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,3
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,completed,more
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,1
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,2
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,3
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,incomplete,more
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,1
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,2
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,3
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,critical,foster,more
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
